tweet_id,source,rating_numerator,rating_denominator,name,date,time,dog_stage,jpg_url,img_num,favorite_count,retweet_count,dog_breed,p_conf
681579835668455424,Twitter for Iphone,8,10,Apollo,2015-12-28,20:57:50,None,https://pbs.twimg.com/media/CXV1Ot_W8AEpkQO.jpg,1,3242,1173,Rottweiler,0.760671
681523177663676416,Twitter for Iphone,12,10,Carly,2015-12-28,17:12:42,None,https://pbs.twimg.com/media/CXVBtX_WwAEuqbP.jpg,1,13135,5186,Norfolk_terrier,0.205067
681320187870711809,Twitter for Iphone,11,10,Glacier,2015-12-28,03:46:05,None,https://pbs.twimg.com/media/CXSJGAQUQAAoG9Q.jpg,1,2404,671,Samoyed,0.36259600000000003
681281657291280384,Twitter for Iphone,11,10,Sarge,2015-12-28,01:12:59,None,https://pbs.twimg.com/media/CXRmDfWWMAADCdc.jpg,1,2958,993,Saint_Bernard,0.9988299999999999
681261549936340994,Twitter for Iphone,9,10,Panda,2015-12-27,23:53:05,None,https://pbs.twimg.com/media/CXRTw_5WMAAUDVp.jpg,1,1331,235,Tibetan_terrier,0.382101
681193455364796417,Twitter for Iphone,11,10,Aspen,2015-12-27,19:22:30,None,https://pbs.twimg.com/media/CXQV03pWYAAVniz.jpg,1,3406,1332,Pomeranian,0.992619
680940246314430465,Twitter for Iphone,4,10,Alice,2015-12-27,02:36:20,None,https://pbs.twimg.com/media/CXMvio7WQAAPZJj.jpg,1,2921,935,soft-coated_wheaten_terrier,0.289598
680934982542561280,Twitter for Iphone,10,10,Sadie,2015-12-27,02:15:25,None,https://pbs.twimg.com/media/CXMqwIQWcAA2iE0.jpg,1,1908,391,Labrador_retriever,0.7843979999999999
680913438424612864,Twitter for Iphone,11,10,Griswold,2015-12-27,00:49:49,None,https://pbs.twimg.com/media/CXMXKKHUMAA1QN3.jpg,1,2209,562,Pomeranian,0.615678
680889648562991104,Twitter for Iphone,9,10,Cheesy,2015-12-26,23:15:17,None,https://pbs.twimg.com/media/CXMBhXfWEAA4mMI.jpg,1,1610,323,Shetland_sheepdog,0.876337
680836378243002368,Twitter for Iphone,12,10,Ellie,2015-12-26,19:43:36,pupper,https://pbs.twimg.com/media/CXLREjOW8AElfk6.jpg,3,3177,1182,Pembroke,0.427781
680609293079592961,Twitter for Iphone,9,10,Brody,2015-12-26,04:41:15,None,https://pbs.twimg.com/media/CXICiB9UwAE1sKY.jpg,1,2408,622,French_bulldog,0.700764
680473011644985345,Twitter for Iphone,10,10,Hector,2015-12-25,19:39:43,pupper,https://pbs.twimg.com/media/CXGGlzvWYAArPfk.jpg,1,2341,668,Lakeland_terrier,0.796694
680161097740095489,Twitter for Iphone,12,10,Goliath,2015-12-24,23:00:17,None,https://pbs.twimg.com/media/CXBq6RPWkAAaNuU.jpg,1,2135,669,bluetick,0.268681
680145970311643136,Twitter for Iphone,10,10,Kawhi,2015-12-24,22:00:10,pupper,https://pbs.twimg.com/media/CXBdJxLUsAAWql2.jpg,1,3307,1556,miniature_poodle,0.457117
680130881361686529,Twitter for Iphone,10,10,Reggie,2015-12-24,21:00:12,None,https://pbs.twimg.com/media/CXBPbVtWAAA2Vus.jpg,1,2110,854,Maltese_dog,0.199121
680115823365742593,Twitter for Iphone,9,10,Ozzy,2015-12-24,20:00:22,None,https://pbs.twimg.com/media/CXBBurSWMAELewi.jpg,1,2491,822,pug,0.999365
679844490799091713,Twitter for Iphone,10,10,Willie,2015-12-24,02:02:12,None,https://pbs.twimg.com/media/CW9K9VeVAAE0j-x.jpg,1,2183,686,Airedale,0.903832
679777920601223168,Twitter for Iphone,10,10,Rinna,2015-12-23,21:37:40,pupper,https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg,1,2851,992,bloodhound,0.5288189999999999
679722016581222400,Twitter for Iphone,8,10,Mike,2015-12-23,17:55:32,None,https://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg,1,1535,425,boxer,0.459604
679475951516934144,Twitter for Iphone,9,10,Evy,2015-12-23,01:37:45,None,https://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg,1,1915,578,Maltese_dog,0.145742
679462823135686656,Twitter for Iphone,11,10,Hurley,2015-12-23,00:45:35,None,https://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg,1,29305,16935,toy_poodle,0.62178
679132435750195208,Twitter for Iphone,10,10,Louis,2015-12-22,02:52:45,None,https://pbs.twimg.com/media/CWzDWOkXAAAP0k7.jpg,1,2695,1033,Scottish_deerhound,0.19460999999999998
678969228704284672,Twitter for Iphone,11,10,Lola,2015-12-21,16:04:13,None,https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg,1,1499,408,Labrador_retriever,0.680251
678798276842360832,Twitter for Iphone,7,10,Linda,2015-12-21,04:44:55,None,https://pbs.twimg.com/media/CWuTbAKUsAAvZHh.jpg,1,3156,1024,Airedale,0.583122
678774928607469569,Twitter for Iphone,11,10,Tug,2015-12-21,03:12:08,None,https://pbs.twimg.com/media/CWt-MNIWEAAUC9S.jpg,1,2569,819,Pembroke,0.194681
678764513869611008,Twitter for Iphone,10,10,Wilson,2015-12-21,02:30:45,None,https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg,1,1477,413,Irish_terrier,0.696646
678755239630127104,Twitter for Iphone,10,10,Dash,2015-12-21,01:53:54,None,https://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg,1,6464,2918,malamute,0.606654
678424312106393600,Twitter for Iphone,2,10,Crystal,2015-12-20,03:58:55,None,https://pbs.twimg.com/media/CWo_T8gW4AAgJNo.jpg,1,4984,2265,Maltese_dog,0.759945
678410210315247616,Twitter for Iphone,10,10,Jerome,2015-12-20,03:02:53,None,https://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg,1,3815,1607,schipperke,0.145877
678389028614488064,Twitter for Iphone,11,10,Bella,2015-12-20,01:38:42,pupper,https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,1,1709,380,miniature_pinscher,0.516284
678334497360859136,Twitter for Iphone,10,10,Rosie,2015-12-19,22:02:01,None,https://pbs.twimg.com/media/CWntoDVWcAEl3NB.jpg,1,1180,222,Norfolk_terrier,0.378643
678255464182861824,Twitter for Iphone,9,10,Jessifer,2015-12-19,16:47:58,None,https://pbs.twimg.com/media/CWmlvxJU4AEAqaN.jpg,1,1446,327,Chihuahua,0.613819
678021115718029313,Twitter for Iphone,12,10,Reese,2015-12-19,01:16:45,None,https://pbs.twimg.com/media/CWjQm5gXAAA9GkD.jpg,1,12338,5605,miniature_pinscher,0.822048
677698403548192770,Twitter for Iphone,9,10,Sadie,2015-12-18,03:54:25,None,https://pbs.twimg.com/media/CWerGmOXAAAm6NY.jpg,1,1117,286,Shih-Tzu,0.916645
677530072887205888,Twitter for Iphone,9,10,Axel,2015-12-17,16:45:31,None,https://pbs.twimg.com/media/CWcSAI-WUAAOB9W.jpg,1,964,204,Staffordshire_bullterrier,0.6892590000000001
677331501395156992,Twitter for Iphone,9,10,Humphrey,2015-12-17,03:36:28,None,https://pbs.twimg.com/media/CWZdaGxXAAAjGjb.jpg,1,986,207,beagle,0.31346399999999996
677314812125323265,Twitter for Iphone,10,10,Tassy,2015-12-17,02:30:09,None,https://pbs.twimg.com/media/CWZOOIUW4AAQrX_.jpg,2,1496,469,Blenheim_spaniel,0.924127
677301033169788928,Twitter for Iphone,5,10,Juckson,2015-12-17,01:35:24,None,https://pbs.twimg.com/media/CWZBsjPWsAAZFFl.jpg,1,1111,354,Japanese_spaniel,0.6611779999999999
676975532580409345,Twitter for Iphone,11,10,Cooper,2015-12-16,04:01:59,None,https://pbs.twimg.com/media/CWUZpydWcAAeipD.jpg,1,2524,949,malamute,0.363257
676949632774234114,Twitter for Iphone,8,10,Tyrus,2015-12-16,02:19:04,None,https://pbs.twimg.com/media/CWUCGMtWEAAjXnS.jpg,1,1181,348,Welsh_springer_spaniel,0.206479
676811746707918848,Twitter for Iphone,9,10,Penny,2015-12-15,17:11:09,None,https://pbs.twimg.com/media/CWSEsO9WwAAX-fZ.jpg,1,1302,379,Chihuahua,0.440916
676603393314578432,Twitter for Iphone,9,10,Godzilla,2015-12-15,03:23:14,pupper,https://pbs.twimg.com/media/CWPHMqKVAAAE78E.jpg,1,1037,339,whippet,0.8770209999999999
676588346097852417,Twitter for Iphone,5,10,Bubbles,2015-12-15,02:23:26,None,https://pbs.twimg.com/media/CWO5gmCUYAAX4WA.jpg,1,2077,696,Boston_bull,0.976577
676496375194980353,Twitter for Iphone,9,10,Griffin,2015-12-14,20:17:59,None,https://pbs.twimg.com/media/CWNl3S9WcAARN34.jpg,1,1373,471,pug,0.9853870000000001
676430933382295552,Twitter for Iphone,10,10,Duke,2015-12-14,15:57:56,None,https://pbs.twimg.com/media/CWMqV7WUYAEEClG.jpg,1,1263,302,golden_retriever,0.583875
676237365392908289,Twitter for Iphone,8,10,Winston,2015-12-14,03:08:46,None,https://pbs.twimg.com/media/CWJ6Sc-WwAAlpI6.jpg,1,1089,249,French_bulldog,0.961996
676101918813499392,Twitter for Iphone,11,10,Striker,2015-12-13,18:10:33,None,https://pbs.twimg.com/media/CWH_FTgWIAAwOUy.jpg,1,2578,1047,Shih-Tzu,0.225848
675891555769696257,Twitter for Iphone,6,10,Donny,2015-12-13,04:14:39,None,https://pbs.twimg.com/media/CWE_x33UwAEE3no.jpg,1,1920,761,Italian_greyhound,0.305637
675845657354215424,Twitter for Iphone,10,10,Pepper,2015-12-13,01:12:15,pupper,https://pbs.twimg.com/media/CWEWClfW4AAnqhG.jpg,1,2045,776,pug,0.8839520000000001
675798442703122432,Twitter for Iphone,10,10,Bernie,2015-12-12,22:04:39,None,https://pbs.twimg.com/media/CWDrGH4UYAARoq_.jpg,1,9301,3041,beagle,0.681218
675781562965868544,Twitter for Iphone,11,10,Buddah,2015-12-12,20:57:34,None,https://pbs.twimg.com/media/CWDbv2yU4AARfeH.jpg,1,1452,418,Maltese_dog,0.921968
675710890956750848,Twitter for Iphone,12,10,Lenny,2015-12-12,16:16:45,None,https://pbs.twimg.com/media/CWCbd8ZWoAAtqoH.jpg,2,1683,717,standard_schnauzer,0.4414270000000001
675531475945709568,Twitter for Iphone,10,10,Ellie,2015-12-12,04:23:49,None,https://pbs.twimg.com/media/CV_4ShmUYAA3wNu.jpg,1,1067,329,Pembroke,0.918441
675522403582218240,Twitter for Iphone,10,10,Sammy,2015-12-12,03:47:46,None,https://pbs.twimg.com/media/CV_wCh8W4AEWWZ9.jpg,1,937,249,cocker_spaniel,0.299708
675497103322386432,Twitter for Iphone,11,10,Reggie,2015-12-12,02:07:14,None,https://pbs.twimg.com/media/CV_ZAhcUkAUeKtZ.jpg,1,2817,1130,vizsla,0.5195890000000001
675111688094527488,Twitter for Iphone,8,10,Oliver,2015-12-11,00:35:44,None,https://pbs.twimg.com/media/CV56f54WsAEv4kJ.jpg,1,867,213,Labrador_retriever,0.631501
675003128568291329,Twitter for Iphone,12,10,Laela,2015-12-10,17:24:21,None,https://pbs.twimg.com/media/CV4XwYiWoAAHQIF.jpg,1,1388,406,Pembroke,0.655279
674788554665512960,Twitter for Iphone,9,10,Maggie,2015-12-10,03:11:43,None,https://pbs.twimg.com/media/CV1Um8vWIAAmhQn.jpg,1,718,181,miniature_poodle,0.349561
674743008475090944,Twitter for Iphone,10,10,Sophie,2015-12-10,00:10:43,None,https://pbs.twimg.com/media/CV0rL7RWEAAbhqm.jpg,1,1258,464,Bernese_mountain_dog,0.583054
674737130913071104,Twitter for Iphone,10,10,Rufio,2015-12-09,23:47:22,pupper,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,1,580,80,Pomeranian,0.9485370000000001
674670581682434048,Twitter for Iphone,9,10,Jeb,2015-12-09,19:22:56,None,https://pbs.twimg.com/media/CVzpUGUWUAAo7Vn.jpg,1,1445,565,malamute,0.180079
674468880899788800,Twitter for Iphone,13,10,Louis,2015-12-09,06:01:26,None,https://pbs.twimg.com/media/CVwx3dQXAAA0ksL.jpg,2,5546,1773,chow,0.52623
674416750885273600,Twitter for Iphone,10,10,Jonah,2015-12-09,02:34:18,None,https://pbs.twimg.com/media/CVwCdCFW4AUHY4D.jpg,1,611,114,Chihuahua,0.28720100000000004
674291837063053312,Twitter for Iphone,11,10,Kenny,2015-12-08,18:17:56,None,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,1,13157,5129,Cardigan,0.611525
674269164442398721,Twitter for Iphone,8,10,Bob,2015-12-08,16:47:50,None,https://pbs.twimg.com/media/CVt8OmIWIAAbxvJ.jpg,1,824,202,pug,0.6229210000000001
674262580978937856,Twitter for Iphone,9,10,Gus,2015-12-08,16:21:41,pupper,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,1,1177,382,Greater_Swiss_Mountain_dog,0.519428
674255168825880576,Twitter for Iphone,10,10,Bobbay,2015-12-08,15:52:13,None,https://pbs.twimg.com/media/CVtvf6bWwAAd1rT.jpg,1,1300,464,Eskimo_dog,0.615741
674075285688614912,Twitter for Iphone,11,10,Mitch,2015-12-08,03:57:26,None,https://pbs.twimg.com/media/CVrL5YBWoAA_uPD.jpg,1,886,245,Airedale,0.305392
674053186244734976,Twitter for Iphone,10,10,Stanley,2015-12-08,02:29:37,None,https://pbs.twimg.com/media/CVq3zAaWwAA8vpk.jpg,1,2944,1124,Cardigan,0.984725
674038233588723717,Twitter for Iphone,12,10,Kaiya,2015-12-08,01:30:12,pupper,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,1,975,366,Eskimo_dog,0.358459
674036086168010753,Twitter for Iphone,9,10,Daisy,2015-12-08,01:21:40,None,https://pbs.twimg.com/media/CVqoPslWEAEk7EC.jpg,1,759,180,toy_poodle,0.685617
674019345211760640,Twitter for Iphone,10,10,Acro,2015-12-08,00:15:09,None,https://pbs.twimg.com/media/CVqZBO8WUAAd931.jpg,1,1011,264,collie,0.992732
674014384960745472,Twitter for Iphone,11,10,Aiden,2015-12-07,23:55:26,None,https://pbs.twimg.com/media/CVqUgTIUAAUA8Jr.jpg,1,1386,559,Pembroke,0.74232
673708611235921920,Twitter for Iphone,12,10,Riley,2015-12-07,03:40:24,None,https://pbs.twimg.com/media/CVl-Z0dWcAAs7wr.jpg,1,951,253,golden_retriever,0.936333
673707060090052608,Twitter for Iphone,10,10,Raymond,2015-12-07,03:34:14,pupper,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,1,986,346,German_short-haired_pointer,0.9357709999999999
673705679337693185,Twitter for Iphone,8,10,Dot,2015-12-07,03:28:45,None,https://pbs.twimg.com/media/CVl7u00WcAAufzR.jpg,1,1124,358,Shih-Tzu,0.165383
673688752737402881,Twitter for Iphone,9,10,Larry,2015-12-07,02:21:29,None,https://pbs.twimg.com/media/CVlsVs3WIAAja6m.jpg,1,1125,438,soft-coated_wheaten_terrier,0.340806
673662677122719744,Twitter for Iphone,12,10,Kendall,2015-12-07,00:37:52,None,https://pbs.twimg.com/media/CVlUfBbUwAQyfcD.jpg,1,1123,326,Labrador_retriever,0.95767
673656262056419329,Twitter for Iphone,10,10,Albert,2015-12-07,00:12:23,pupper,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,1,650,198,bull_mastiff,0.700625
673359818736984064,Twitter for Iphone,8,10,Steve,2015-12-06,04:34:25,None,https://pbs.twimg.com/media/CVhBLohWEAAXtYl.jpg,1,1286,592,English_setter,0.6965680000000001
673355879178194945,Twitter for Iphone,11,10,Koda,2015-12-06,04:18:46,None,https://pbs.twimg.com/media/CVg9mTYWIAAu7J6.jpg,1,1340,491,Rottweiler,0.5292479999999999
673320132811366400,Twitter for Iphone,11,10,Frankie,2015-12-06,01:56:44,None,https://pbs.twimg.com/media/CVgdFjNWEAAxmbq.jpg,3,11934,6866,Samoyed,0.978833
673295268553605120,Twitter for Iphone,8,10,Eve,2015-12-06,00:17:55,pupper,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,1,6711,2740,golden_retriever,0.889241
673270968295534593,Twitter for Iphone,11,10,Mac,2015-12-05,22:41:22,None,https://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg,1,955,312,Shih-Tzu,0.610453
673213039743795200,Twitter for Iphone,10,10,Dexter,2015-12-05,18:51:11,None,https://pbs.twimg.com/media/CVe7r7QVEAAc4Bg.jpg,1,1965,724,schipperke,0.8880819999999999
672995267319328768,Twitter for Iphone,8,10,Pumpkin,2015-12-05,04:25:50,None,https://pbs.twimg.com/media/CVb1mRiWcAADBsE.jpg,1,844,251,French_bulldog,0.7195590000000001
672988786805112832,Twitter for Iphone,10,10,Schnozz,2015-12-05,04:00:04,pupper,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,1,871,253,Lakeland_terrier,0.8366319999999999
672975131468300288,Twitter for Iphone,10,10,Chuckles,2015-12-05,03:05:49,pupper,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,1,1497,775,pug,0.8364209999999999
672968025906282496,Twitter for Iphone,11,10,Gustaf,2015-12-05,02:37:35,None,https://pbs.twimg.com/media/CVbc2V2WsAE3-kn.jpg,1,1181,469,toy_poodle,0.678046
672964561327235073,Twitter for Iphone,10,10,Terry,2015-12-05,02:23:49,None,https://pbs.twimg.com/media/CVbZsouWUAIsxMc.jpg,1,1260,557,Chihuahua,0.29234299999999996
672877615439593473,Twitter for Iphone,8,10,Oscar,2015-12-04,20:38:19,None,https://pbs.twimg.com/media/CVaKn75XAAEU09u.jpg,1,907,300,Chihuahua,0.412362
672640509974827008,Twitter for Iphone,9,10,Leonidas,2015-12-04,04:56:09,None,https://pbs.twimg.com/media/CVWy9v-VAAALSoE.jpg,1,872,270,Chesapeake_Bay_retriever,0.420155
672594978741354496,Twitter for Iphone,9,10,Scott,2015-12-04,01:55:13,pupper,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,1,1176,528,Great_Pyrenees,0.755945
672591762242805761,Twitter for Iphone,10,10,Taz,2015-12-04,01:42:26,None,https://pbs.twimg.com/media/CVWGotpXAAMRfGq.jpg,1,839,284,kuvasz,0.777659
672488522314567680,Twitter for Iphone,10,10,Jackie,2015-12-03,18:52:12,None,https://pbs.twimg.com/media/CVUovvHWwAAD-nu.jpg,1,990,371,Doberman,0.605358
672481316919734272,Twitter for Iphone,12,10,Jazz,2015-12-03,18:23:34,pupper,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,1,639,110,Border_collie,0.599454
672466075045466113,Twitter for Iphone,12,10,Franq,2015-12-03,17:23:00,None,https://pbs.twimg.com/media/CVUUU_EWoAAxABV.jpg,1,1194,447,cocker_spaniel,0.150424
672254177670729728,Twitter for Iphone,11,10,Rolf,2015-12-03,03:21:00,pupper,https://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg,1,1270,647,pug,0.9794870000000001
672239279297454080,Twitter for Iphone,7,10,Ridley,2015-12-03,02:21:48,None,https://pbs.twimg.com/media/CVRGDrsWsAAUWSF.jpg,1,805,275,pug,0.332536
672222792075620352,Twitter for Iphone,9,10,Cal,2015-12-03,01:16:17,None,https://pbs.twimg.com/media/CVQ3EDdWIAINyhM.jpg,1,700,176,beagle,0.9581780000000001
672169685991993344,Twitter for Iphone,10,10,Bradley,2015-12-02,21:45:16,None,https://pbs.twimg.com/media/CVQGv-vUwAEUjCj.jpg,1,910,317,cocker_spaniel,0.9910110000000001
672160042234327040,Twitter for Iphone,8,10,Bubba,2015-12-02,21:06:56,pupper,https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,1,764,303,pug,0.561027
672095186491711488,Twitter for Iphone,9,10,Tuco,2015-12-02,16:49:14,None,https://pbs.twimg.com/media/CVPDAR9XIAAm8QB.jpg,1,873,328,pug,0.794087
671866342182637568,Twitter for Iphone,10,10,Dylan,2015-12-02,01:39:53,None,https://pbs.twimg.com/media/CVLy3zFWoAA93qJ.jpg,1,995,417,Labrador_retriever,0.8756139999999999
671542985629241344,Twitter for Iphone,10,10,JD,2015-12-01,04:14:59,None,https://pbs.twimg.com/media/CVHMyHMWwAALYXs.jpg,1,965,483,Shetland_sheepdog,0.980339
671536543010570240,Twitter for Iphone,9,10,Reginald,2015-12-01,03:49:23,None,https://pbs.twimg.com/media/CVHG6_AWwAEJf_u.jpg,1,1036,343,pug,0.537652
671528761649688577,Twitter for Iphone,10,10,Jax,2015-12-01,03:18:27,None,https://pbs.twimg.com/media/CVG_2I-WIAASKSS.jpg,1,736,214,Doberman,0.782626
671518598289059840,Twitter for Iphone,9,10,Scruffers,2015-12-01,02:38:04,None,https://pbs.twimg.com/media/CVG2l9jUYAAwg-w.jpg,1,829,251,Lakeland_terrier,0.428275
671485057807351808,Twitter for Iphone,11,10,Penelope,2015-12-01,00:24:48,None,https://pbs.twimg.com/media/CVGYGNYXAAAQ9m-.jpg,1,677,195,Samoyed,0.627901
671355857343524864,Twitter for Iphone,10,10,Lou,2015-11-30,15:51:24,None,https://pbs.twimg.com/media/CVEilyCUwAETbJ-.jpg,1,419,104,miniature_poodle,0.313811
671186162933985280,Twitter for Iphone,10,10,Sparky,2015-11-30,04:37:05,None,https://pbs.twimg.com/media/CVCIQX7UkAEzqh_.jpg,1,639,176,Chihuahua,0.319106
671154572044468225,Twitter for Iphone,11,10,Holly,2015-11-30,02:31:34,None,https://pbs.twimg.com/media/CVBrhXoWIAAox_C.jpg,1,623,186,Labrador_retriever,0.495047
671134062904504320,Twitter for Iphone,8,10,Clarence,2015-11-30,01:10:04,None,https://pbs.twimg.com/media/CVBY3e7XIAAAE4Y.jpg,1,652,162,Shih-Tzu,0.18037999999999998
671109016219725825,Twitter for Iphone,8,10,Toby,2015-11-29,23:30:32,None,https://pbs.twimg.com/media/CVBCFkyU4AE2Wcr.jpg,1,1002,377,basenji,0.855959
670823764196741120,Twitter for Iphone,12,10,Remington,2015-11-29,04:37:03,None,https://pbs.twimg.com/media/CU8-puBWwAAR8Xl.jpg,1,673,159,Labrador_retriever,0.9474530000000001
670815497391357952,Twitter for Iphone,10,10,Sage,2015-11-29,04:04:12,None,https://pbs.twimg.com/media/CU83IZ8W4AEIh4y.jpg,1,2773,1313,American_Staffordshire_terrier,0.9197139999999999
670811965569282048,Twitter for Iphone,10,10,Maggie,2015-11-29,03:50:10,None,https://pbs.twimg.com/media/CU8z65IUEAQBc4q.jpg,1,981,230,basset,0.9940899999999999
670807719151067136,Twitter for Iphone,11,10,Andy,2015-11-29,03:33:17,None,https://pbs.twimg.com/media/CU8v-rdXIAId12Z.jpg,1,1051,425,Old_English_sheepdog,0.9580350000000001
670804601705242624,Twitter for Iphone,10,10,Mason,2015-11-29,03:20:54,None,https://pbs.twimg.com/media/CU8tOJZWUAAlNoF.jpg,1,1731,815,Pomeranian,0.86856
670797304698376195,Twitter for Iphone,11,10,Trigger,2015-11-29,02:51:54,None,https://pbs.twimg.com/media/CU8mlhoVAAAteS5.jpg,1,658,202,Pembroke,0.47219700000000003
670755717859713024,Twitter for Iphone,9,10,Gin,2015-11-29,00:06:39,None,https://pbs.twimg.com/media/CU8AwZ_UsAA-Lbu.jpg,1,392,87,keeshond,0.994065
670704688707301377,Twitter for Iphone,6,10,Danny,2015-11-28,20:43:53,None,https://pbs.twimg.com/media/CU7SW39WwAAL8Rw.jpg,1,686,317,Norwich_terrier,0.419838
670679630144274432,Twitter for Iphone,8,10,Pluto,2015-11-28,19:04:19,None,https://pbs.twimg.com/media/CU67jGSUkAAk_1Y.jpg,1,663,240,Ibizan_hound,0.34273400000000004
670676092097810432,Twitter for Iphone,8,10,Bloo,2015-11-28,18:50:15,None,https://pbs.twimg.com/media/CU64WOlWcAA37TV.jpg,1,214,35,Dandie_Dinmont,0.6761020000000001
670444955656130560,Twitter for Iphone,10,10,Paull,2015-11-28,03:31:48,None,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,1,6044,1736,English_springer,0.403698
670442337873600512,Twitter for Iphone,11,10,Koda,2015-11-28,03:21:24,None,https://pbs.twimg.com/media/CU3jwAYWwAAhdAv.jpg,1,579,175,Sussex_spaniel,0.403552
670428280563085312,Twitter for Iphone,11,10,Willy,2015-11-28,02:25:32,None,https://pbs.twimg.com/media/CU3W9ELWEAEdUA0.jpg,1,1227,520,chow,0.335269
670411370698022913,Twitter for Iphone,12,10,Scooter,2015-11-28,01:18:21,None,https://pbs.twimg.com/media/CU3HlZtW4AAezbt.jpg,1,1791,765,Maltese_dog,0.584397
670403879788544000,Twitter for Iphone,10,10,Nigel,2015-11-28,00:48:35,None,https://pbs.twimg.com/media/CU3AxW1WoAA3_35.jpg,1,374,128,pug,0.8022229999999999
670385711116361728,Twitter for Iphone,8,10,Larry,2015-11-27,23:36:23,None,https://pbs.twimg.com/media/CU2wPyWWUAAb1MJ.jpg,1,488,173,whippet,0.178027
670374371102445568,Twitter for Iphone,12,10,Daisy,2015-11-27,22:51:19,None,https://pbs.twimg.com/media/CU2l7yvXAAUyYIJ.jpg,1,669,236,English_springer,0.974936
670338931251150849,Twitter for Iphone,10,10,Butters,2015-11-27,20:30:30,None,https://pbs.twimg.com/media/CU2FsRnVAAA3TEg.jpg,1,373,96,cairn,0.245033
670290420111441920,Twitter for Iphone,11,10,Sandra,2015-11-27,17:17:44,None,https://pbs.twimg.com/media/CU1Zgk7UcAAjw2t.jpg,1,623,249,Chihuahua,0.36887600000000004
670093938074779648,Twitter for Iphone,9,10,Wally,2015-11-27,04:16:59,None,https://pbs.twimg.com/media/CUym4Y5WsAEiI9_.jpg,1,908,275,toy_poodle,0.383346
670073503555706880,Twitter for Iphone,10,10,Winston,2015-11-27,02:55:47,None,https://pbs.twimg.com/media/CUyUSuWXIAAZKYF.jpg,1,1383,677,malamute,0.6018859999999999
670061506722140161,Twitter for Iphone,11,10,Liam,2015-11-27,02:08:07,None,https://pbs.twimg.com/media/CUyJYk1WoAMPROb.jpg,1,666,289,Italian_greyhound,0.329339
670046952931721218,Twitter for Iphone,11,10,Ben,2015-11-27,01:10:17,None,https://pbs.twimg.com/media/CUx8JSEXIAU6zPp.jpg,1,576,151,Blenheim_spaniel,0.9983350000000001
670003130994700288,Twitter for Iphone,10,10,Raphael,2015-11-26,22:16:09,None,https://pbs.twimg.com/media/CUxUSuaW4AAdQzv.jpg,1,295,77,beagle,0.375313
669970042633789440,Twitter for Iphone,10,10,Julio,2015-11-26,20:04:40,None,https://pbs.twimg.com/media/CUw2MV4XIAAHLO_.jpg,1,271,43,miniature_pinscher,0.734744
669942763794931712,Twitter for Iphone,11,10,Andru,2015-11-26,18:16:16,None,https://pbs.twimg.com/media/CUwdYL5UsAAP0XX.jpg,1,443,131,vizsla,0.743216
669683899023405056,Twitter for Iphone,10,10,Kloey,2015-11-26,01:07:38,None,https://pbs.twimg.com/media/CUsx8q_WUAA-m4k.jpg,1,338,93,Pomeranian,0.998275
669680153564442624,Twitter for Iphone,8,10,Shawwn,2015-11-26,00:52:45,None,https://pbs.twimg.com/media/CUsuijgXAAE4pdi.jpg,1,583,241,dalmatian,0.141257
669573570759163904,Twitter for Iphone,10,10,Linda,2015-11-25,17:49:14,None,https://pbs.twimg.com/media/CUrNmtFWoAAnWCD.jpg,1,388,120,West_Highland_white_terrier,0.9468280000000001
669567591774625800,Twitter for Iphone,9,10,Kollin,2015-11-25,17:25:28,None,https://pbs.twimg.com/media/CUrIK1DWoAAhECq.jpg,1,202,45,Chihuahua,0.980511
669393256313184256,Twitter for Iphone,10,10,Ronduh,2015-11-25,05:52:43,None,https://pbs.twimg.com/media/CUopnHPVEAAcL2o.jpg,1,313,62,cocker_spaniel,0.35984299999999997
